,Medicine_Name,Discounted_Prices,Real_Price,Manufacturer Name,Medicine_Link,Quantity,salts
1692,FUNZI L Cream 15gm,  ₹168.15,Rs. 239.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/funzi-l-cream-15gm,7 Tablet(s) in a Strip,N/A
1693,FUNZI L Cream 75gm,  ₹465.85,Rs. 239.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/funzi-l-cream-75gm,7 Tablet(s) in a Strip,N/A
1694,FUNZI L Lotion 30ml,  ₹299.45,Rs. 180.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/funzi-l-lotion-30ml,N/A,N/A
1695,Funzi L 1% Cream 30gm,  ₹291.30,Rs. 239.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/funzi-l-1-cream-30gm,7 Tablet(s) in a Strip,N/A
1696,Fusys 150mg Tablet 6'S,  ₹72.30,Rs. 12.05,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/fusys-150mg-tablet-6-s,*6 Tablet(s) in a Strip,N/A
1697,Fusys DT 50mg Tablet 4'S,  ₹38.66,₹ 38.66 ,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/fusys-dt-50mg-tablet-4-s,*4 Tablet(s) in a Strip,N/A
1698,Fzhh 150mg Tablet,  ₹12.05,Rs. 12.05,Hegde & Hegde Pharmaceutica Llp,https://www.netmeds.com/prescriptions/fzhh-150mg-tablet,*1 Tablet(s) in a Strip,N/A
1699,FZL 400 Tablet 1's,  ₹29.71,Rs. 89.14,SOIN PHARMACEUTICALS PRIVATE LIMITED,https://www.netmeds.com/prescriptions/fzl-400-tablet-1s,*1 Tablet(s) in a Strip,N/A
1700,FAZE 400 Tablet 1's,  ₹29.36,Rs. 89.14,Megha Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/faze-400-tablet-1s,*1 Tablet(s) in a Strip,N/A
1701,FENTINIT 600 Vaginal Capsule 1's,  ₹170.00,₹ 170.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/fentinit-600-soft-gelatin-capsule-1s,*1 Capsule(s) in a Strip,Fenticonazole 600 mg
1702,FLU NZ 150 Tablet 1's,₹8.44,₹12.05,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/flu-nz-150-tablet-10s,*1 Tablet(s) in a Strip,N/A
1703,FLU NZ 200 Tablet 1's,₹14.11,₹20.15,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/flu-nz-200-tablet-10s,*1 Tablet(s) in a Strip,N/A
1704,FLUCOZEST 0.5% Gel 15gm,  ₹85.00,₹ 85.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/flucozest-gel-15gm,N/A,N/A
1705,FLUCOZEST 2% Dusting Powder 100gm,  ₹171.00,₹ 171.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/flucozest-2-dusting-powder-100gm,N/A,N/A
1706,FORCE 200 Tablet 1's,  ₹17.44,Rs. 46.73,MACSYS LIFESCIENCES,https://www.netmeds.com/prescriptions/force-200-tablet-1s,*1 Tablet(s) in a Strip,N/A
1707,FUNGIRET 1% Cream 30gm,  ₹149.00,Rs. 239.00,CLARET LIFESCIENCES,https://www.netmeds.com/prescriptions/fungiret-1-cream-30gm,7 Tablet(s) in a Strip,N/A
1708,FUNGRIS Dusting Powder 100gm,  ₹120.00,Rs. 116.00,Nanz Med Science Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/fungris-dusting-powder-100gm,N/A,info@nanzpharma.com
1709,FUZOL L Cream 30gm,  ₹215.00,Rs. 239.00,Franklin Laboratories (India) Pvt Ltd,https://www.netmeds.com/prescriptions/fuzol-l-cream-30gm,7 Tablet(s) in a Strip,N/A
1710,Fabulas 40mg Tablet 10'S,  ₹152.00,Rs. 95.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fabulas-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1711,Fabulas 80mg Tablet 10'S,  ₹216.00,Rs. 348.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/fabulas-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1712,Fabulon 40mg Tablet 10'S,  ₹94.00,Rs. 95.00,Neon Laboratories Ltd,https://www.netmeds.com/prescriptions/fabulon-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1713,FABULOUS 40mg Tablet 10's,  ₹135.00,N/A,Johnlee Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/fabulous-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1714,FABULOUS 80mg Tablet 10's,  ₹245.00,N/A,Johnlee Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/fabulous-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1715,FABUPIN 40 Tablet 10's,  ₹90.00,N/A,PINARC LIFE SCIENCES,https://www.netmeds.com/prescriptions/fabupin-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1716,FABUPIN 80 Tablet 10's,  ₹160.00,N/A,PINARC LIFE SCIENCES,https://www.netmeds.com/prescriptions/fabupin-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1717,FABUSET 40 Tablet 15's,  ₹150.00,Rs. 95.00,Avonic Life Sciences,https://www.netmeds.com/prescriptions/fabuset-40-tablet-15s,*15 Tablet(s) in a Strip,Febuxostat 40 mg
1718,FAFUNIC Tablet 10's,  ₹150.00,N/A,MEDIGEN LIFESCIENCES,https://www.netmeds.com/prescriptions/fafunic-tablet-10s,*10 Tablet(s) in a Strip,N/A
1719,FBDAY 40 Tablet 10's,  ₹81.00,Rs. 95.00,Best Biotech,https://www.netmeds.com/prescriptions/fbday-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1720,FBT 80 Tablet 10's,  ₹169.40,Rs. 348.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/fbt-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1721,FBT 40 Tablet 10's,  ₹93.15,Rs. 95.00,Corona Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/fbt-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1722,FBX 40mg Tablet 10'S,₹103.01,₹114.45,Albert David Ltd,https://www.netmeds.com/prescriptions/fbx-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1723,FBX 80mg Tablet 10'S,  ₹187.48,N/A,Albert David Ltd,https://www.netmeds.com/prescriptions/fbx-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1724,FEBS 40 Tablet 10's,₹91.80,₹108.00,Mediart Life Sciences Pvt Ltd,https://www.netmeds.com/prescriptions/febs-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1725,Febubest 40mg Tablet 10'S,  ₹128.00,N/A,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febubest-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1726,Febubest 80mg Tablet 10'S,  ₹193.00,N/A,Indoco Remedies Ltd,https://www.netmeds.com/prescriptions/febubest-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1727,FEBUBOW 80 Tablet 10's,  ₹270.80,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febubow-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1728,Febubow 40mg Tablet 10'S,₹123.97,₹177.10,German Remedies Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febubow-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1729,FEBUCARE 40mg Tablet 10's,  ₹117.00,N/A,4 Care Life Science Pvt Ltd,https://www.netmeds.com/prescriptions/febucare-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1730,FEBUCARE 80mg Tablet 10's,  ₹129.00,N/A,4 Care Life Science Pvt Ltd,https://www.netmeds.com/prescriptions/febucare-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1731,Febucip 40mg Tablet 10'S,  ₹152.17,Rs. 95.00,Cipla Ltd,https://www.netmeds.com/prescriptions/febucip-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1732,Febucip 80mg Tablet 10'S,  ₹222.64,Rs. 348.00,Cipla Ltd,https://www.netmeds.com/prescriptions/febucip-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1733,FEBUDAC 40mg Tablet 10's,  ₹108.50,Rs. 95.00,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/febudac-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1734,Febuday 40mg Tablet 10'S,  ₹93.00,Rs. 95.00,Msn Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/febuday-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1735,Febuday 80mg Tablet 10'S,  ₹144.00,Rs. 348.00,Msn Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/febuday-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1736,FEBUDIM 40 Tablet 10's,  ₹114.00,Rs. 95.00,Biokindle Lifesciences Pvt Ltd,https://www.netmeds.com/prescriptions/febudim-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1737,FEBUDIM ER 40 Tablet 10's,  ₹159.00,Rs. 95.00,Biokindle Lifesciences Pvt Ltd,https://www.netmeds.com/prescriptions/febudim-er-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1738,Febufix 40mg Tablet 10'S,  ₹113.00,Rs. 95.00,Akesiss Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/febufix-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1739,FEBUGET 40 Tablet 15's,  ₹208.00,Rs. 95.00,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febuget-40-tablet-15s,*15 Tablet(s) in a Strip,N/A
1740,Febuget 80mg Tablet 10'S,  ₹247.00,Rs. 348.00,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febuget-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1741,FEBUGOLD 40mg Tablet 10's,  ₹134.45,N/A,Maverick Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/febugold-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1742,Febugood 40mg Tablet 10'S,  ₹147.75,Rs. 95.00,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febugood-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1743,Febugood 80mg Tablet 10'S,  ₹227.20,N/A,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febugood-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1744,Febulas 40mg Tablet 10'S,  ₹152.00,N/A,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febulas-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1745,FEBULIFE 40 Tablet 10's,  ₹99.50,Rs. 95.00,Renauxe Pharma India Pvt Ltd,https://www.netmeds.com/prescriptions/febulife-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1746,Febumac 40mg Tablet 10'S,  ₹157.00,Rs. 95.00,Macleods Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febumac-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1747,Febumac 80mg Tablet 10'S,  ₹203.00,Rs. 348.00,Macleods Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febumac-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1748,FEBUMOST 40 Tablet 10's,  ₹99.00,N/A,Aareen Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febumost-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1749,FEBUMOST 80 Tablet 10's,  ₹175.90,N/A,Aareen Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febumost-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1750,FEBUNIX 40 Tablet 10's,  ₹109.00,N/A,Saphnix Life Sciences,https://www.netmeds.com/prescriptions/febunix-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1751,FEBUONE 40mg Tablet 10's,  ₹110.00,N/A,ATLINA LIFESCIENCES PVT LTD,https://www.netmeds.com/prescriptions/febuone-40mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1752,FEBUONE 80mg Tablet 10's,  ₹140.00,N/A,ATLINA LIFESCIENCES PVT LTD,https://www.netmeds.com/prescriptions/febuone-80mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1753,FEBUPHAR 40mg Tablet 10's,  ₹105.00,N/A,Scott-Edil Pharmacia Ltd,https://www.netmeds.com/prescriptions/febuphar-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1754,FEBUPHAR 80mg Tablet 10's,  ₹145.00,N/A,Scott-Edil Pharmacia Ltd,https://www.netmeds.com/prescriptions/febuphar-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1755,FEBURIC 20mg Tablet 15's,  ₹164.50,₹ 164.50 ,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/feburic-20mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1756,FEBURIC 40mg Tablet 15's,  ₹220.00,Rs. 95.00,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/feburic-40mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1757,FEBURIC 80mg Tablet 15's,  ₹344.00,Rs. 348.00,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/feburic-80mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1758,Feburic 80mg Tablet 10'S,  ₹159.50,N/A,Ajanta Pharma Ltd,https://www.netmeds.com/prescriptions/feburic-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1759,FEBUSAN 40 Tablet 10's,  ₹245.96,N/A,SANATRA HEALTH CARE,https://www.netmeds.com/prescriptions/febusan-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1760,Febuset 40mg Tablet 10'S,  ₹113.00,Rs. 95.00,MEYER ORGANICS PVT LTD,https://www.netmeds.com/prescriptions/febuset-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1761,Febuset 80mg Tablet 10'S,  ₹172.00,Rs. 348.00,MEYER ORGANICS PVT LTD,https://www.netmeds.com/prescriptions/febuset-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1762,FEBUSTAT 20 Tablet 15's,  ₹181.50,₹ 181.50 ,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febustat-20-tablet-15s,*15 Tablet(s) in a Strip,N/A
1763,Febustat 40mg Tablet 15'S,  ₹297.60,Rs. 95.00,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febustat-40mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1764,Febustat 80Mg Tablet 15's,  ₹464.46,Rs. 348.00,Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febustat-80mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1765,Febutax 40mg Tablet 10'S,₹66.50,₹95.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/febutax-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1766,Febutax 80mg Tablet 10'S,₹105.00,₹150.00,Leeford Healthcare Ltd (Generics),https://www.netmeds.com/prescriptions/febutax-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1767,FEBUTAZ 40 Tablet 15's,  ₹208.00,Rs. 95.00,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febutaz-40-tablet-15s,*15 Tablet(s) in a Strip,N/A
1768,Febutaz 20mg Tablet 10'S,  ₹98.00,₹ 98.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febutaz-20mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1769,Febutaz 80mg Tablet 10'S,  ₹247.00,Rs. 348.00,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febutaz-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1770,Febutaz 40mg Tablet 10'S,  ₹208.00,N/A,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/febutaz-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1771,FEBUTEC 40 Tablet 10's,₹88.04,₹125.77,Cipla Ltd,https://www.netmeds.com/prescriptions/febutec-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1772,FEBUTEC 80 Tablet 10's,₹141.62,₹202.31,Cipla Ltd,https://www.netmeds.com/prescriptions/febutec-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1773,FEBUWAL 40 Tablet 10's,  ₹148.00,N/A,Wallace Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febuwal-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1774,FEBUWIN 40 Tablet 10's,  ₹108.50,Rs. 95.00,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febuwin-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1775,FEBUWIN 80 Tablet 10's,  ₹165.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febuwin-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1776,FEBUXACT 40 Tablet 10's,  ₹85.00,N/A,VIVIFI LIFE SCIENCES PVT LTD,https://www.netmeds.com/prescriptions/febuxact-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1777,FEBUXONE 40mg Tablet 10's,  ₹93.50,N/A,NEPHUROCARE PHARMA PVT LTD,https://www.netmeds.com/prescriptions/febuxone-40mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1778,Febuxor 40mg Tablet 10'S,  ₹152.00,Rs. 95.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febuxor-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1779,Febuxor 80mg Tablet 10'S,  ₹236.00,Rs. 348.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/febuxor-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1780,FEBUXOT 40 Tablet 10's,₹121.80,₹174.00,Zee Laboratories Ltd (Generics),https://www.netmeds.com/prescriptions/febuxot-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1781,FEBUXOT 80mg Tablet 10's,  ₹238.00,N/A,Knoll Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/febuxot-80mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1782,Febzeal 40mg Tablet 10'S,  ₹69.00,Rs. 95.00,Systopic Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/febzeal-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1783,Fexanto ER 40mg Tablet 10'S,  ₹125.00,Rs. 95.00,La Renon Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/fexanto-er-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1784,FEXOSTAT 40 Tablet 10's,  ₹120.61,Rs. 95.00,Sanzyme Pvt Ltd,https://www.netmeds.com/prescriptions/fexostat-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1785,Foxstat 40mg Tablet 10'S,  ₹148.00,Rs. 95.00,Franco Indian Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/foxstat-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1786,Foxstat 80mg Tablet 10'S,  ₹211.00,Rs. 348.00,Franco Indian Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/foxstat-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1787,FUBOX 40 Tablet 15's,  ₹163.00,N/A,Cmr Life Sciences Pvt Ltd,https://www.netmeds.com/prescriptions/fubox-40-tablet-15s,*15 Tablet(s) in a Strip,N/A
1788,Fubra 40mg Tablet 10'S,  ₹118.00,Rs. 95.00,Comed Chemicals Limited,https://www.netmeds.com/prescriptions/fubra-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1789,Fubra 80mg Tablet 10'S,  ₹129.00,N/A,Comed Chemicals Limited,https://www.netmeds.com/prescriptions/fubra-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1790,FURIC 80mg Tablet 15's,  ₹382.40,Rs. 348.00,Lupin Ltd,https://www.netmeds.com/prescriptions/furic-80mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1791,FURITAS 40mg Tablet 10's,  ₹102.39,Rs. 95.00,TAS MED INDIA PVT LTD,https://www.netmeds.com/prescriptions/furitas-40mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1792,Furitas 80mg Tablet 10'S,  ₹139.12,Rs. 348.00,TAS MED INDIA PVT LTD,https://www.netmeds.com/prescriptions/furitas-80mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1793,FYTAB 40 Tablet 15's,  ₹135.00,N/A,Alteus Biogenics Pvt Ltd,https://www.netmeds.com/prescriptions/fytab-40-tablet-15s,*15 Tablet(s) in a Strip,Febuxostat 40 mg
1794,FEBSID 40 Tablet 10's,  ₹80.00,N/A,SIDHBALI FORMULATIONS,https://www.netmeds.com/prescriptions/febsid-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1795,FEBSID 80 Tablet 10's,  ₹140.00,N/A,SIDHBALI FORMULATIONS,https://www.netmeds.com/prescriptions/febsid-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1796,FEBSMART 40 Tablet 10's,  ₹89.00,N/A,Helios Laboratories,https://www.netmeds.com/prescriptions/febsmart-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1797,FEBUDAC 80mg Tablet 10's,  ₹165.00,Rs. 348.00,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/febudac-80mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1798,FEBUHELP 40 Tablet 10's,  ₹120.00,N/A,Mankind Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/febuhelp-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1799,FEBUHELP 80 Tablet 10's,  ₹200.00,N/A,Mankind Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/febuhelp-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1800,FEBUMED 40 Tablet 10's,  ₹99.00,N/A,Snomed Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/febumed-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1801,FEBUVAC 40 Tablet 10's,₹94.85,₹135.50,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/febuvac-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
1802,FEBUVAC 80 Tablet 10's,₹157.50,₹225.00,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/febuvac-80-tablet-10s,*10 Tablet(s) in a Strip,N/A
1803,FIDONAL Cream 30gm,  ₹300.00,₹ 300.00 ,Abbott India Ltd,https://www.netmeds.com/prescriptions/fidonal-cream-30gm,N/A,N/A
1804,FEELAL Tablet 10's,  ₹62.00,N/A,Synnove Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/feelal-1mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1805,Finabald 1mg Tablet 10'S,  ₹64.90,Rs. 61.00,East West Pharma,https://www.netmeds.com/prescriptions/finabald-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1806,Finabald 2.5mg Tablet 10'S,  ₹78.10,₹ 78.10 ,East West Pharma,https://www.netmeds.com/prescriptions/finabald-2-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1807,FINACET 1MG TABLET 10'S,  ₹45.00,N/A,Kivi Labs Ltd,https://www.netmeds.com/prescriptions/finacet-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1808,Finalo 1mg Tablet 10'S,  ₹60.00,Rs. 61.00,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/finalo-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1809,FINAP 1MG TABLET 10'S,  ₹53.00,N/A,Salve Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/finap-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1810,FINAS 1mg Tablet 10's,  ₹67.90,N/A,WYNCLARK PHARMACEUTICALS PVT LTD,https://www.netmeds.com/prescriptions/finas-1mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1811,FINAST 1mg Tablet 10's,  ₹90.00,N/A,Torrent Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/finast-1mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
1812,FINASTID Tablet 30's,  ₹771.75,N/A,DERMACURE PHARMACEUTICALS PVT LTD,https://www.netmeds.com/prescriptions/finastid-tablet-30s,*30 Tablet(s) in a Strip,N/A
1813,FINASTRATE 1 Tablet 10's,₹42.70,₹61.00,PREVEGO HEALTHCARE & RESEARCH PRIVATE LIMITED (Generics),https://www.netmeds.com/prescriptions/finastrate-1-tablet-10s,*10 Tablet(s) in a Strip,N/A
1814,Finax 1mg Tablet 30'S,  ₹313.75,Rs. 61.00,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/finax-1mg-tablet-30-s,*30 Tablet(s) in a Strip,N/A
1815,FINE 1mg Tablet 10's,  ₹95.50,N/A,Swiss Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/fine-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1816,FINE 2mg Tablet 10's,  ₹128.80,N/A,Swiss Pharma Pvt Ltd,https://www.netmeds.com/prescriptions/fine-2mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1817,FINESTOP 1mg Tablet 10's,  ₹49.00,Rs. 61.00,KAIZEN RESEARCH LABS INDIA PVT LTD,https://www.netmeds.com/prescriptions/finestop-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
1818,FINGAIN Tablet 10's,  ₹60.00,N/A,Hbc Lifesciences Pvt Ltd,https://www.netmeds.com/prescriptions/fingain-tablet-10s,*10 Tablet(s) in a Strip,N/A
1819,Finpecia 1mg Tablet 15'S,  ₹133.23,Rs. 61.00,Cipla Ltd,https://www.netmeds.com/prescriptions/finpecia-1mg-tablet-15-s,*15 Tablet(s) in a Strip,N/A
1820,FINSURE Tablet 10's,  ₹60.00,N/A,DIVINE SAVIOR PVT LTD,https://www.netmeds.com/prescriptions/finsure-tablet-10s,*10 Tablet(s) in a Strip,N/A
1821,Folifast Hair Tincture Lotion 100ml,  ₹299.00,₹ 299.00 ,Intas Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/folifast-hair-tincture-lotion-100ml,N/A,N/A
1822,Foligain Hair Lotion 100ml,₹484.50,₹570.00,UBIK SOLUTIONS PVT LTD,https://www.netmeds.com/prescriptions/foligain-hair-lotion-100ml,N/A,N/A
1823,FOLIRICH HAIR GROWTH Serum 60ml,  ₹1509.00,"₹ 1,509.00 ",Regaliz Medicare Ltd,https://www.netmeds.com/prescriptions/folirich-hair-growth-serum-60ml,N/A,N/A
1824,Folliserum Hair Growth Serum 60ml,  ₹1268.00,"₹ 1,268.00 ",Abbott Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/folliserum-hair-growth-serum-60ml,N/A,N/A
